character_name,intelligence,strength,speed,durability,energy_projection,fighting_skills
Linda Littletrees (Earth-616),2.1998608968443993,1.8220623652465668,1.8338581609729938,3.1864664651465713,4.123907397423449,1.8056253278468195
Linda McQuillan (Earth-238),1.9152588686209826,6.178410981053974,3.708183552629858,6.359885929859443,1.2615227815862167,3.9582255533243043
Litterbug (Earth-616),2.1949344193280274,3.994465385317155,2.1404551091580215,5.089388299553241,1.1288803541251162,2.852251368616467
Lloyd Bloch (Earth-616),1.5079407301113186,6.785457647394027,3.391366690733538,6.066796083455626,4.205942250816565,3.228221785129303
Llyra Morris (Earth-616),2.1010269233958825,3.7057774337291858,1.911778701291079,5.873236911497059,3.9863901691739,3.2003996802928505
Lockjaw (Earth-616),2.4105127570935614,4.976865127351788,4.907879273234479,4.7818288900159995,4.819085220708638,4.145410507001031
Lois London (Earth-616),1.9215213478252338,2.1302017834585105,1.8188892429298844,1.9266571548412723,2.0012962099867915,1.7083246890814185
Longshot (Mojoverse),2.2354239401644986,1.837633403827905,1.948844687199416,1.9894943973172312,6.237082903685773,4.245641064610894
Lorina Dodson (Earth-616),2.0727117358944556,1.8733891231165565,1.814445050113116,1.9129078048376396,1.0473971729695577,3.0172617085849147
Lorna Dane (Earth-616),2.0283182215416637,2.673823477496912,4.8145317990433885,1.9107805650855476,5.10362752693869,2.86647626937297
Louis Dexter (Earth-616),1.822128220328308,4.622220076673425,4.724797567590301,4.632654014395226,4.688798721340554,4.471123954477415
"Louis Sadler, Jr. (Earth-616)",1.8349567830356235,3.2103846379351864,1.8865665005722818,2.2661212267379756,0.9160738049597568,3.9164014856251206
Louise Grant (Earth-616),1.911158579276867,2.1799029430776535,1.8400802328253163,2.2215981948754906,1.2842643937287233,3.234888358806637
Lucas Bishop (Earth-1191),1.864963713997861,2.5798684007911126,4.381493397342879,2.887564707633365,4.33332768652385,4.251278288285801
Lucas Brand (Earth-616),2.2712740003106817,3.1598213423460866,2.953529910005006,2.781852259027229,1.0081282987523599,2.9008740997760323
Lucas Jackson (Earth-616),2.0898272569930705,1.115141305662137,1.9802594982422776,2.007977248603776,5.1871112896171425,1.2659988594960403
Lucia Callasantos (Earth-616),1.717586553997218,2.9419114006514087,3.012451817135301,3.318612388047213,0.8751218158016073,2.721405586662154
Lucian (Deviant) (Earth-616),1.9036116118220492,2.6987238147189863,2.0670543710472553,3.2561733636095065,3.1389870970750464,4.072784355808751
Luis Alvarez (Earth-616),2.161399049020965,2.9503315687690144,2.1546461832449273,1.9526579484634583,0.9623091919386312,5.266752935475858
Lumina (Earth-616),1.9327220575989683,1.7454101906081478,3.9338518400199636,3.10757890461322,5.2222567360542,3.2529813635433427
Luna Maximoff (Earth-616),2.0428385171519605,1.775659318418068,1.8664756998666374,1.6515108413911677,2.8910783969652276,1.9675263691588987
Lunatik (Mercenary) (Earth-616),1.795631996974744,5.982497732463246,2.2290038178413236,5.333393700906205,1.0611184020728093,4.835652533545485
Lunatik (Tyrk Fragment) (Earth-616),1.9438958534421205,2.980240890472445,2.419196213566433,2.9860633856946497,4.1870901747156655,4.106127348579391
Lupa (Savage Land Mutate) (Earth-616),1.8463813189301757,3.078591125142685,1.805252718528578,3.22121870989956,2.8587039777306598,2.2299786016004597
Lupo (Earth-616),1.7675844316127363,2.0279608294058082,2.554841899573721,2.7443400311122725,0.9531525128972944,1.8793253452059815
Lurking Unknown (Earth-616),2.2186544833225104,7.304084322092928,6.956635068797628,6.859329989852664,3.1848885048983226,3.990384938930489
Luther Robinson (Earth-616),2.446170091625689,4.055382724298798,2.6095381582777746,3.2636734727884904,0.9946931696208087,4.428551758772758
Lyja (Earth-616),2.1061487069223754,2.2143082785153143,2.147632177324795,1.8983335221419044,4.191900884490913,2.6453109685021223
Lynn Michaels (Earth-616),1.8556153897516026,1.8515442732219178,2.214685333325282,1.953487729548977,0.5365130410991836,3.969645413288503
Lynne Harris (Earth-616),1.980603318754657,3.6071961002623123,3.1696131244431984,2.766536194159287,0.977251555529899,3.1976865891583715
Lynx (Earth-616),2.1250001583517273,2.162955398963228,2.8844424703706455,2.0649553319727723,1.0906652195599935,1.6758952826388096
Lyra (Earth-8009),1.904550504578136,5.9894160506397665,2.0959322251758064,6.1118454311189705,1.197457532387242,4.4344954701952854
M'Baku (Earth-616),1.7923683628020028,4.068134309065675,3.10361373326855,3.076370801340005,1.127031575689381,4.153652248803545
M'Nai (Earth-616),2.224097453711929,5.208104818230218,5.2060463532715815,5.918414938286349,0.8720282169499023,6.335334899226541
MacDonald Gargan (Earth-616),1.8791064604910295,4.961676671069273,3.1555567057585647,5.319584040441518,1.1469649760888674,2.2457776525370483
Mace (Earth-616),1.9769464319406902,3.6775790470873497,1.7201637335411717,1.953607495346861,6.099963296155166,6.011115947821703
Madcap (Earth-616),2.025393997146677,1.8360457267852337,1.8476468240394708,6.081669921208642,3.0135578199385837,2.2117836214473825
Madeline Berry (Earth-616),1.9837032629018843,5.2816478534190905,1.9278636536922493,4.205438669989312,1.0400486930697113,3.034200628150138
Madison Jeffries (Earth-616),1.8674845124983983,4.11894562490567,3.4398163776944215,4.324666975406152,3.482054548730513,2.902493487828623
Maggott (Japheth) (Earth-616),2.0908625470458566,2.919066035100222,3.0620930905060675,2.1491675604768985,0.9081419605058089,2.775582210336177
Magique (Earth-616),1.7013989520779835,2.257962336771571,1.9822855424830024,2.40000809269338,5.098019866708366,3.272030579741963
Magni Thorson (Earth-3515),1.6464923201987407,7.103857164693306,6.239495173656095,6.320089346898427,5.767414220504926,3.2469630695468736
Mahkizmo (Earth-74101),2.305490017953643,6.655423830824041,1.8055722315978946,5.870287649681168,4.080220880280063,4.2632231967850185
Maht Pacle (Earth-616),1.9636913714354167,5.146130566495916,5.750413630348156,6.821702020757349,6.269916153004038,2.14325881532207
Makkari (Earth-616),1.930792573336355,5.109936360983751,7.026788308175069,6.687892318572549,6.296702813414145,4.4288954193681125
Mangog (Earth-616),1.9350736340042947,7.269245726863685,2.248185722381316,7.112661458606922,4.54603861138579,1.7896535787535077
Manta (Earth-616),2.003058062006494,2.2042834618355513,3.06699081767116,2.7763678396767424,4.235865170077017,3.084881505187713
Manticore (Criminal) (Earth-616),1.9597649920253597,3.605862986423728,3.118142141048805,5.974703010317786,3.814471367751549,4.196454955412
Manuel Eloganto (Earth-616),1.9078589572280156,1.8300053019850189,1.6613328932382232,2.0706682363694444,1.0362061317786861,4.205816894480737
Marc Spector (Earth-616),2.0218347726006742,3.129280380885488,2.090894222208324,2.9919007736823398,0.8750409817242322,3.793591399023149
Marco Delgado (Earth-616),2.3530241534583705,4.940923587852823,1.7038045541532538,3.002546132684991,1.1108014805047661,3.0270737123839324
Marcus Andrews (Earth-616),2.2886887051926266,2.101964939697771,1.9998729640675217,1.7370224978256978,3.9158932638867405,2.224962800275449
Marcus Daniels (Earth-616),1.8250905756635405,2.096504958544876,5.585310652915828,5.885294902206535,4.832391391104229,2.051129105008725
Marcus Kang XXIII (Earth-6311),2.0783874550599073,3.0418111146594864,1.8456988957912355,1.8443409078427864,3.081096885808448,4.069946953825898
Maria Callasantos (Earth-616),1.8293681343373793,2.2434778727941516,2.846874995488071,2.895742197479853,0.8613798516850483,3.6828133073769234
Maria de Guadalupe Santiago (Earth-616),2.1465009325312203,3.9705637677012913,2.9589626113844116,2.690475512614637,0.8015750747106337,3.0345534509503143
Maria Petrova (Earth-50701),2.202664117714564,1.7061033851452572,2.1329134300843684,2.819543978089299,4.114934141604278,2.144075840209737
Maria Stark (Earth-616),2.291316837981824,2.279806420260358,2.226553011117204,2.1443347074242536,0.9671266170786055,2.059168717236449
Marian Carlyle (Earth-1610),2.2298230802705756,1.996362173529618,2.0463432552279617,2.064867764325991,1.9147408483716297,2.916567779666297
Marian Pouncy (Earth-616),1.8891998245183617,3.7581110896956957,3.1618085356223706,3.2011425940830165,0.8507303869137639,6.234969368321359
Marianne Rodgers (Earth-616),2.125296345095163,1.8496300873966236,1.9946422742312677,2.153721343428753,4.995608490894655,3.0033925610131083
Mariano Lopez (Earth-616),2.046132305374936,2.001762695395164,1.9952543989376563,1.8030222681225225,1.7649344744906321,5.178994887151058
Marie-Ange Colbert (Earth-616),1.9059812318229226,1.9752048463867387,1.9049490472353252,1.6465900200419974,1.775421401031895,1.4819598157973863
Mariko Yashida (Earth-2109),2.072918222120762,1.6483732552718018,3.0466871601580623,1.862176349545244,5.159599369370939,3.342301360144943
Mark Hallett (Earth-616),1.4516204309747418,4.821268158684008,1.904973214871048,5.859779597493479,1.0855678934842508,2.419226849342249
Mark Todd (Earth-616),2.0812401805657696,3.8284749845785795,1.8564934444896108,6.067112925704881,2.8055683844380512,4.152337417970511
Markus Ettlinger (Earth-616),2.2173598348857926,2.8278083255734185,2.8297095949629703,4.750963290708737,2.100154890037774,2.8333079689385134
Marlene Alraune (Earth-616),2.3249113572657185,1.826542791836591,1.9531848091529658,1.7043249912526106,0.43902123953648686,2.7090751150075283
Marrow (Sarah) (Earth-616),1.8127440599264932,2.773563591382485,2.180362660497236,4.051472858189725,0.8310884279707901,3.9476660907511696
Marsha Rosenberg (Earth-616),2.0910458332825024,3.0327328913737137,1.6633508867882378,3.970454590557085,5.000171593999272,1.9719607477778442
Marshall Stone III (Earth-616),1.9554251257630941,3.1902775270500645,1.9839097590645514,6.366755071523049,5.108460452437723,2.8833790411766382
Martha Gomes (Earth-616),2.205240949964126,2.1557991334343267,5.162218129574839,6.131781014253695,6.0583788141884565,2.3534630260666938
Martha Johansson (Earth-616),1.9209249382680178,0.9608038580120148,1.0552217967404702,1.0914981785981932,5.919283761279791,1.0068343086960876
Martha Paterson (Earth-616),2.014622547555017,2.849835002882578,2.2594164069340446,2.856008023107221,0.783728594874298,1.7884141517860954
Martin Blank (Earth-616),2.0135674201420315,4.121561178810082,1.9748079094593132,2.336970659473967,0.9640907984029197,2.892687404982201
Martin Simon Burns (Earth-616),1.98181707150871,4.276038799688217,3.4944529510691993,3.0064466429345105,1.082034962394305,2.1566573215475127
Marvin Flumm (Earth-616),2.1894366648542487,1.9857405512108424,1.8472291584223384,1.8962253030988618,5.13381988713402,1.797287495988129
Mary Jane Watson (Earth-616),2.2132880760711706,1.4145783108546208,1.946601069437641,2.039042762596506,0.9584879533554892,2.203394772621719
Mary Jane Watson (Earth-18119),2.4273232554560287,3.513381527900621,2.8965390154063817,3.0600054115872366,1.370654571719578,2.6413150227886906
Mary MacPherran (Earth-616),2.298414368493482,5.996346086339073,1.8529906392931998,4.9439444351457915,0.7762429589567228,4.295111620227357
Mary Zero (Mary) (Earth-616),1.974175011746385,1.980109979336527,2.024565693701431,2.1729222078844397,0.6963529405040514,1.8162347304103905
Masque (Earth-616),1.7935971265045254,2.1410636566824603,2.3316052582811855,4.082924982043503,1.8658620714687753,2.721740734369939
Max Lohmer (Earth-616),2.010651742972158,4.596838688765614,3.256545691526281,6.0294298231427135,1.283155576368153,2.909227935795369
Maximillian Zaran (Earth-616),1.8549941278978461,2.0366332953278654,2.1393324773892437,2.0917481996162235,0.9487880985986858,6.906930700557198
Maximus Jensen (Earth-616),2.08515212694355,4.033230930029103,1.8194750812503198,5.808804923814587,1.2027810565395225,3.454816885384938
Maxwell Dillon (Earth-616),2.1804624481764674,1.7568585227926525,2.3262387657036694,3.5952887371179547,4.929413487490529,2.223175189722901
Maxwell Dillon (Earth-1610),1.7117929558291078,2.309803178089125,1.9300300332997669,2.1669384630352435,4.73531613148981,1.8631074528197962
Maxwell Markham (Earth-616),2.0557572516544345,3.8709533051597207,1.8918623884604486,5.197296837787027,0.9085498509682756,2.9408076449449783
May Parker (Earth-982),1.720365734670111,3.7312313148848353,2.7621521545583665,3.0537235274978016,0.9569479275692255,3.1342825222318025
Maybelle Parker (Earth-616),2.1542257252028003,1.0442128726561775,0.9357365814676305,1.3743639843005786,1.0721480679776532,1.1976723668472706
Maybelle Parker (Earth-1610),2.370716981220601,1.9052051474897,2.130865356010084,2.026314085925493,1.2814376422649194,2.0290027440195346
Megan Gwynn (Earth-616),2.1186238299706925,2.0004880750367837,4.868361792142428,2.165012761795578,3.2316385467821993,3.253151138111555
Meggan Puceanu (Earth-616),2.050599094354672,5.426013075044817,3.9878558426109865,4.544631370602539,6.7203477691630304,2.464524413883743
Melati Kusuma (Earth-616),2.033622094721178,3.399143006711328,2.9176718569251814,3.9742965549801728,1.1205144404713396,3.089920083181096
Melina Vostokoff (Earth-616),1.839132714860622,3.899332144151883,2.1937184828105027,2.9368225123297913,1.0708851261754173,5.9616987763836855
Melissa Gold (Earth-616),1.9337134973631789,1.9028914314315373,2.8142873558031187,6.136344124667742,3.8872119319252936,4.506592730827267
Melody Jacobs (Earth-616),2.11898254348026,2.003404321882554,1.9284016353145956,2.107023372800248,3.876521732463596,1.0443711408543725
Meltdown (Russian) (Earth-616),1.8066708351298022,2.2930861424571614,2.070913052235641,3.788404399459363,4.8706266247341405,2.1843953556672813
Melvin Potter (Earth-616),1.8705818214716814,2.9745313450897046,2.3164996348015987,2.1242107860404316,1.0792487571925256,2.8069740298635075
Melvin Potter (Earth-1610),2.0241702446592713,2.8246566648527884,1.6887496710051033,1.9545234022161266,1.1552040451619916,4.107085105259608
Mercedes Wilson (Earth-616),2.1095627363171223,2.2314696991999887,1.9416929813830408,1.865927503416383,2.787510869217425,2.0918507416682695
Mesmero (Vincent) (Earth-616),1.6737212102101668,2.1540622175284745,1.7521768445497654,2.401348953110661,2.8666508058608393,2.0986770863241295
Micah Synn (Earth-616),1.7402807419247532,2.633983902379908,2.2504572766484197,3.026527386483688,1.2124455075816094,3.832979517833512
Michael Badilino (Earth-616),2.116101514331802,4.240891504164269,2.6769779218794447,5.05267976583899,3.05338797994163,3.949463360717932
Michael Baer (Earth-616),2.091331718526038,5.809199160639965,2.0093778781804197,5.666068533812055,0.8490310913694241,4.26566821011311
Michael Farrel (Earth-616),2.2722227650253566,2.207107232792726,1.9644692549314837,2.0068790275042705,0.9259670197880019,2.8701980909996934
Michael Keane (Earth-616),2.1533179004173024,3.038077635215534,1.6643071809962307,2.0552926620517176,0.9181216135857184,4.051783656157382
Michael Marko (Earth-616),2.0421618845660214,3.955180110916024,1.984604962466843,2.8516770531683298,1.0329484938115912,4.161427002185586
Michael O'Brien (Earth-616),2.0161994464634456,3.3644525440344983,2.152065753667353,3.820988102201759,2.4840636612413136,3.4158962881458876
Michael Pointer (Earth-616),4.486189232161354,4.566922365172685,4.795850150003341,4.501861951635915,4.159782772203447,4.486529539595774
Michael Silk (Earth-616),2.2219481883150656,2.077039582380631,1.6648234014407575,2.004370512759393,5.652076259145048,2.01032241631912
Michael Van Patrick (Clone) (Earth-616),2.2600932880332443,3.0643768077591735,1.4794087778279594,2.0391915206027296,1.2021243414232199,3.078336489379102
Michael Van Patrick (Earth-616),2.2990698167573154,2.78978204393369,2.098616663901897,2.109091163818845,1.0119397679542723,3.2644013469176336
Michael Van Patrick (KIA) (Earth-616),2.304295951961773,3.2196512111583466,1.9643845042834331,1.99482624947557,6.629962313873498,3.201210464781908
Michael Van Patrick (Michael) (Earth-616),2.1405974669958057,3.1149045515741833,2.407507551998338,4.952882063254788,4.0326997441273384,4.08380016801971
Michael Van Patrick (Patrick) (Earth-616),1.9126021147880137,2.7775580179534094,2.2846815029878287,5.000233091414889,3.890039760992899,4.234564147071264
Michael Van Patrick (Van) (Earth-616),2.192761371712917,2.99556424984153,1.9623266517056963,5.384359820952128,3.792474535158622,4.1283613269830735
Mickey Tork (Earth-616),2.092274017729629,4.556874895179004,1.9128247704069552,2.936205323395508,1.4579164707835104,3.1069143106206547
Miek (Earth-616),2.4535779122911823,4.802604376263262,1.7554361214789418,4.840828815888633,0.8922935734986521,3.3040648251743123
Miguel Santos (Earth-616),1.9915512448363366,2.1781131666357996,5.918736291312483,4.883999136377787,3.768651266835795,4.06411405309549
Mikado (Earth-616),1.9931985827805057,1.6525054569900521,2.15539933107651,2.167173420295985,0.8659411302324789,4.656493733192685
Mikel Fury (Earth-616),1.8614913038712024,3.1546668490214245,2.114628914745243,2.157386022962197,4.844043615655718,4.396754481572931
Mikhail Ursus (Earth-616),2.2467534296604015,4.145896056687872,1.672256608343467,2.7016801090619795,0.8452463545678583,3.082970251509996
Miles Morales (Earth-1610),1.9894532178236155,4.1091833503011905,2.7948706222584394,2.9514757062501316,2.1287941956023437,2.9035284004051256
Milla Donovan (Earth-616),1.6759451885916747,2.149508976932408,1.6964458910857139,2.0008805067228317,0.963840900569078,1.246546895403584
Millicent Collins (Earth-616),1.7288872065752638,2.0316005776779646,1.94312308465621,1.8615092442400045,0.8510457020619847,1.8317510339379148
Miranda Leevald (Earth-616),2.0081391834643187,1.875184189975391,2.2662944105025864,2.8256082830251406,2.827068878053578,3.6467270121006883
Mister E (Symbiote) (Earth-616),2.402904766890415,1.8816451573123147,1.8730451470737037,5.82654687086632,2.942619543258916,1.9050927592059745
Mister X (Earth-616),1.778004214794061,2.7630796913689477,1.7055203698145347,2.0915782161530743,3.2073750509304073,6.607143788484251
Misty Collins (Earth-616),2.1277758319782816,3.0693523825647926,2.0857000143167435,2.0708502948357563,1.0852429115750386,2.3432027019559474
Misty Knight (Earth-1610),1.8880207916125706,4.09315616675637,2.0084698738160327,1.7682241277333617,0.9469835517242674,3.9256733494025142
Mitchell Chambers (Earth-616),2.11640221581468,3.841531282777947,2.6328644164122244,4.1517210752314915,1.0746484986850344,2.6147408884599805
Mitchell Tanner (Earth-616),1.888585622412447,4.309130542118438,1.8939038747764148,4.8392193674550565,0.9777092243464547,6.161738302869092
Mogol (Earth-616),1.6871903832413038,6.045787716615113,2.010855358779605,5.752823474517123,1.1336856780357918,4.21737364316631
Molly Hayes (Earth-616),2.0520344502757264,4.432330764043088,1.9247505116214303,3.05629674971141,1.1460328589978217,1.9607282497014185
Molyb (Earth-616),2.1288046420692655,2.20124078811756,4.159972572745617,2.012157658415635,5.099771179548619,0.9154238729458143
Mondo (Earth-616),1.8458652094647905,3.798009268801086,1.9482552973062859,4.343059141643006,0.921598876308598,2.011052081123543
Monkey Joe (Earth-616),2.152382135773687,1.4996382453107129,2.6477232806056543,2.2103408836489358,0.9550313948512943,1.9334292252800496
Monstra (Earth-616),1.8545391309017343,4.8081576815989555,1.9900277488657558,5.189407354499898,0.9677938458901856,3.1879390492897794
Moon-Boy (Earth-78411),1.8422124935459627,1.9075039638014646,2.091455549324564,2.0246834182906985,0.8510081368950569,3.005672086799511
Morg (Earth-616),1.9328347290753511,7.098227738160344,7.290474045764234,5.941731519905314,5.125948839189973,4.051919291788999
Morris Bench (Earth-616),2.008573949898011,2.6197948972761065,3.1857419896392334,6.002379268343115,4.062173217990044,2.9596639739839716
Mortimer Everett (Earth-616),2.4020918003047367,2.172520482426508,1.6688385022526324,1.9351050051409289,3.0675365100562613,2.0530697338366455
Mortimer Norris (Earth-616),1.9351060397611595,4.136478759605958,2.029363802178056,2.820564732981363,4.297155378114019,3.976333608189467
Mosha (Earth-616),2.0819501110123344,1.947065697014414,2.0087396333191743,1.9715914923929598,0.6289323514460569,4.6943779074181196
Mountjoy (Earth-1191),4.251836378292467,4.167371918163744,4.573354496571088,4.5435825175930455,4.645582820425322,4.38527484997414
Mowfus (Earth-616),2.0012351971775604,4.879370852604998,2.4698325108508996,4.92648212921775,0.9669018410012137,1.9143777462498175
Mzungu (Earth-616),1.801745090019109,2.1727861345280512,2.039214400278547,1.9483308099829846,6.016808034479839,1.9950089190154574
N'Kano (Earth-616),1.991689171308478,1.9413923248614005,1.8498569099184936,2.8690336130087197,4.20390689390303,3.166097250257654
N'Kantu (Earth-616),2.164733197186025,4.345447671429806,0.6677109051022372,5.185691426866541,1.3524861478215513,2.045510312797673
N'zyr (Earth-616),1.9572757589884957,1.594395838915716,2.04651526150084,3.4592012947702746,2.338741057448948,3.015215646368323
Nadia Dornova (Earth-616),1.8183744756317468,1.7284699226442228,1.9744073991971773,2.032640251550446,0.8884798836984891,1.6795782131490586
Namor McKenzie (Earth-616),2.14770749648365,5.730392145256412,3.1904813389170816,6.03063594073151,1.6195421298199175,3.8945811780006325
Namora (Earth-2189),2.0678198878812193,6.0959146741309675,2.8969268054877704,5.966273668147429,0.9154812510026289,3.1374123964452947
Namorita Prentiss (Earth-616),2.258309628106651,4.686577239164267,2.960550705284369,5.050761056267038,3.539435874697863,4.103305071563153
Naomi Kale (Earth-616),1.8006631262221091,4.285435045342284,3.542782876557416,5.562781917749835,3.843417351955846,2.026476232560331
Narya (Earth-616),1.957289591811484,4.790340611460636,2.9567941056202756,4.344154824830248,1.0366648872865007,3.020281511742041
Nathan Dolly (Earth-616),1.9444644734817642,2.0660751540658078,2.9412213052739027,1.9878044098040928,5.974543293917204,1.87200058256232
Nathan Lubensky (Earth-616),2.118291221031091,1.0434129440261695,0.5560381283494686,0.837547745941973,0.9526005004145652,0.9945032493586363
Nathaniel Bumpo (Earth-616),2.2744203159130527,1.1530036405987807,0.700484269005144,2.2394103559011582,0.8121046990778927,0.7961232725207985
Nathaniel Grey (Earth-295),1.9346055457858988,2.7060006418134717,4.789250983315946,2.866159318001817,6.295729816938225,2.9770887996632944
Navid Hashim (Earth-616),2.391100237478614,1.950924775318574,1.890121667641227,4.994454863244402,3.9132365501231146,4.093529400803095
Nebulos (Earth-616),2.008676405187447,6.476834147178171,7.107270085534095,6.224817065381898,6.324630155592523,1.6660311289382042
Neena Thurman (Earth-616),1.8513057992007014,1.8665015625855865,1.9121467162345889,2.3298205410352995,2.9467783886853858,5.943208055251067
Neil Donaldson (Earth-616),1.9304898929179473,1.8425660019922088,2.1399285585013863,2.1680553532409808,2.2062642961617955,2.0304959669451486
Neil Shelton (Earth-616),1.920065232218606,2.0252794682486335,2.955907518974202,2.9863704800012223,1.0630698158916239,1.9088876187880017
Nelson Frank (Earth-616),1.9372999394954518,2.2305918072936812,1.9763603483612968,1.802636141697664,1.327435552112113,2.431909839490981
Nemesis (Earth-295),2.156131267130588,3.8859626119333863,4.318874885105301,4.897944390852352,4.926513419376531,2.998163056972285
Neosaurus (Earth-616),2.0794207881215527,3.071323075704645,2.0840085580437604,4.7752413242989755,3.14243115004707,2.8778776442742364
Neutron (Imperial Guard) (Earth-616),2.092889796276101,5.990158261137137,3.2241260678764485,6.054402880318821,6.182606324349828,3.912092104012907
Nicholas Gleason (Earth-616),2.1514905253135232,1.7455762008077345,2.1412493450825503,2.1458504109077974,0.9178323063930746,3.349455121172644
Nicholas Grossman (Earth-616),2.2354344774136456,1.9069611296902755,1.9768719060376245,2.0787197460931384,1.195064736851916,4.744910584488287
Nicholas Katzenberg (Earth-616),2.0962449308350952,0.9703295226565426,1.883240953823044,1.881058876691563,0.8740951317161267,0.9945494474779173
"Nicholas Lewis, Sr. (Earth-616)",1.5853408091985468,1.6468043556860366,2.168672049127409,1.9567103193686528,1.2120737166082924,3.0327781527606956
Nicholas Scratch (Earth-616),2.075302797300366,2.1176020266494078,4.518760127246945,2.1969315421825426,6.064611820937837,1.8954137924434007
Nico Minoru (Earth-616),1.7172714349340108,2.248558576564686,1.76707132413721,1.8809954231711963,6.220334072738993,1.0190522770323482
Niels (Earth-616),1.8996971673994782,1.1841082275998742,2.870845525027874,6.452181123129993,3.0840869456122904,1.881636211669115
Nigel Higgins (Earth-616),2.0137037463924057,1.8943916893482515,2.1071440414687403,2.013961022256378,0.686969894673798,4.235327570734924
Nightside (Earth-616),1.8992805193656366,1.616960217670559,2.8319273308340267,1.8724736078659772,4.0664751724215815,2.939369709119651
Nikolai Krylenko (Earth-616),2.2878468593261214,3.1004663219124615,3.1779011146910316,6.108804408830176,1.9547270661847513,4.532075150057256
Nils Styger (Earth-616),2.0997896396290345,2.157855929200182,4.559612566163504,3.247180538117616,3.1935872939573176,2.2497013261780126
Nimrod (Vampire) (Earth-616),2.4239837977220806,4.155299796503606,3.026371307724592,3.5680228270072405,2.839756843358183,4.123715238844565
Nocturne (Earth-616),2.18592688803373,4.139914248369756,3.04035358176084,4.308139445553736,3.308784571364453,2.0246756709695277
Noriko Ashida (Earth-616),2.0640271820601197,2.053590510846457,2.716679328251974,2.251391791721822,5.190700189397963,2.9047176717130414
Norman Harrison (Earth-616),1.873991861600379,3.7812106933954848,1.9921314420692302,2.721227841659555,5.880986365920454,2.0568258312789807
Nuada (Earth-616),2.592637899504677,5.8314932752216455,4.559803394854372,5.903934368111097,5.943355584275669,5.861213685051374
Number Nine (Earth-616),1.7017123387899014,4.2450976869996575,3.201258049055263,3.6907725282942514,1.212840784249416,2.098234759160587
Nyko Halfghanaghan (Earth-616),1.8941541448439434,2.034970737197589,2.2033449647059733,2.05171066862083,0.9702980197833346,3.885049396338421
O.Z. Chase (Earth-616),1.9665466107165281,1.6744136097841427,1.7558248348936696,2.064784274405035,1.062567567178465,4.280229233417567
Occulus (Earth-616),1.9127921200443325,3.8430650523951977,2.681683922230094,6.0010974495923515,5.8373065436774185,6.034098217215193
Ogun (Ninja) (Earth-616),2.226161893073722,2.1599416006659635,4.493149160640929,6.625875969309887,0.8262262450426782,6.673292395632408
Omega (Android) (Earth-616),1.6438618522464712,3.6798291073521,2.077776607245361,2.983635145896233,3.8911857468817774,4.169432829305217
Orb (Mercenary) (Earth-616),2.3081305890468196,1.9371878348924076,2.118651880988433,2.1021067943967324,2.0071524665557234,3.1055062211297564
Orka (Earth-616),1.9087503169509703,5.646102648654014,2.820669947165345,6.206651962957827,1.149963863452471,2.871727141409782
Orlando Furio (Earth-616),1.991291896513834,2.2766388707671483,1.934214239259006,3.3183280181077843,3.012999225536169,2.3913213056123777
Ororo Munroe (Earth-616),2.174858897656714,1.886536569078481,2.6980245910748537,2.0502334538605416,4.922710009404865,3.734047736529805
Ororo Munroe (Earth-1610),2.024996069192736,2.3735059450640685,3.3037928974257893,1.9131767757033338,4.969100558522724,3.152282302566534
Ororo Munroe (Earth-30847),1.906880926175461,2.273635338153238,3.2778269672036076,1.8937154031940377,4.982481255326586,3.9422055907630065
Ororo Munroe (Earth-50701),1.814854879287309,1.8456949982272934,3.054929919705089,2.1200145472974725,5.150242219586912,2.7880975196473434
Orphan-Maker (Peter) (Earth-616),1.677090156330126,3.9645186153651837,4.866273426158782,5.391487327149874,6.311794683073124,5.1187635116558985
Owen Reece (Earth-616),2.237319259198029,0.9186459708165928,2.638912553668895,1.8858093299804612,7.035541022576379,1.1159281362696294
Oyakata (Earth-616),2.2345533718878716,2.947308120046347,2.226829678445659,1.5269032082137748,0.8936661066827716,4.964797450832725
Paddy O'Hanlon (Earth-616),2.1930838095662364,1.6162959385542175,2.146556162534842,2.151956758823264,1.1952098656313006,3.8148109287144485
Paibok (Earth-616),1.7997948694171084,4.092013527893218,4.9224217578760445,5.9362657058530415,6.333712216321521,3.6209290905022495
Parker Robbins (Earth-616),1.731267820996965,1.9886408891307712,1.7688173438844519,1.731292879950341,4.005148297235611,3.2373547136883496
Pascal Horta (Earth-616),2.032623413030707,1.9925441013212335,2.1373316577536716,1.8469500716387313,0.9565003508865949,3.10206685449611
Patrick Carney (Earth-616),2.0444564711680586,4.054186217901191,4.587865367702153,1.7878818030320565,1.2756470262882662,3.86969227080301
Patrick Mulligan (Earth-616),2.054151315625421,4.933518877842416,2.7934960513360667,4.6693813171232,0.7855075536950873,4.163612093131899
Paul Hark (Earth-616),2.1865924905025986,3.0035449814304207,1.843940985175548,1.9333093488469086,1.1070613144876975,3.842174600449593
Paul Provenzano (Earth-616),2.0320631081675904,3.9418728438231865,2.101683847439551,5.002936838760615,0.7588121528139093,3.0458542817369425
Pavel Plotnick (Earth-616),1.830827971855515,2.19923593457223,4.6552123659528135,2.2122978843735837,5.605260819649267,2.2166374642452262
Pele (Earth-616),2.3566692814560324,4.346675883479479,2.888553319004443,6.2560981433741665,4.958971295623583,1.6008770333240656
